ZCTA	ghi
06340	4.128
06350	4.08
06351	4.104
06353	4.104
06354	4.08
06355	4.128
06357	4.08
06359	4.104
06360	4.08
06365	4.104
06370	4.104
06371	4.128
06373	4.0559998
06374	4.0559998
06375	4.128
06376	4.08
06377	4.0559998
06378	4.128
06379	4.128
85350	6.0
85351	5.784
91390	5.616
85352	5.976
91401	5.472
91402	5.4960003
85353	5.7599998
91403	5.4960003
91405	5.4960003
91406	5.472
91411	5.4960003
91423	5.472
91436	5.4960003
85354	5.8799996
91501	5.448
80622	4.848
80623	4.848
80624	4.848
70583	4.9440002
70584	4.9440002
75234	4.968
70585	4.872
75235	4.896
75236	4.896
75237	4.92
80631	4.8
70586	4.896
75238	4.968
70589	4.872
75240	4.968
70591	4.896
80634	4.848
75241	4.896
70592	4.9440002
80640	4.9440002
80642	4.92
75243	4.9440002
80643	4.92
80644	4.896
12512	4.032
12513	3.936
12514	4.032
12515	4.032
12516	3.96
12517	3.936
12518	4.0559998
12520	4.0559998
12521	3.9840002
12522	4.032
12523	4.008
12524	4.0559998
12525	4.032
12526	3.96
12527	4.032
12528	4.0559998
12529	3.9840002
12530	3.936
12531	4.0559998
12533	4.032
12534	3.936
12538	4.0559998
12540	4.0559998
12542	4.08
12543	4.032
12545	4.0559998
12546	4.032
12547	4.08
12548	4.032
12549	4.0559998
12550	4.0559998
12553	4.0559998
12561	4.032
12563	4.0559998
45372	4.128
45373	4.128
45377	4.128
45378	4.152
45380	4.128
45381	4.152
45382	4.176
45383	4.152
45384	4.152
45385	4.176
45387	4.128
45388	4.104
45389	4.128
45390	4.128
45402	4.128
45403	4.128
45404	4.128
45405	4.128
45406	4.176
45409	4.152
45410	4.128
45414	4.128
45415	4.2
17249	3.96
17250	4.152
17251	4.0559998
17252	4.104
17253	4.008
17254	4.08
17255	4.008
17256	4.152
17257	4.08
17260	3.9840002
17261	4.152
17262	4.0559998
17263	4.152
17264	4.032
17265	4.08
72083	4.704
73531	5.088
84653	4.68
72084	4.6559997
72085	4.584
73532	5.16
84654	4.92
72086	4.68
72087	4.6080003
72088	4.56
72099	4.6080003
84655	4.776
84656	4.92
84657	4.9440002
72101	4.6559997
72102	4.6080003
72103	4.6559997
73533	4.968
84660	4.7279997
73537	5.184
84662	4.752
73538	5.016
73539	5.16
73540	5.064
73541	4.992
84663	4.7279997
72104	4.632
84664	4.632
72106	4.584
84665	4.848
72107	4.632
84667	4.872
72108	4.776
73542	5.112
84701	4.9440002
73543	5.04
84710	5.256
03036	4.008
03037	4.008
03038	4.008
03042	4.008
03043	3.9840002
03044	3.9840002
03045	3.96
03046	3.96
80019	4.992
80020	4.68
80021	4.632
80022	4.968
80023	4.704
83427	4.416
83428	4.224
98272	3.1200001
83429	4.152
83431	4.3919997
83433	4.104
83434	4.3919997
98273	3.24
83435	4.416
83436	4.248
98274	3.072
98275	3.3600001
98276	3.2159998
98277	3.24
98278	3.4559999
98279	3.384
98280	3.4320002
83440	4.368
98281	3.4559999
98282	3.264
98283	3.312
83442	4.416
83443	4.296
98284	3.072
18256	3.9840002
18301	4.032
18302	4.032
18321	4.008
18322	4.008
18323	4.008
18324	4.008
18325	4.008
18326	4.008
18327	4.032
18328	4.008
18330	4.0559998
18331	4.032
18332	4.008
18333	4.032
18334	4.032
18335	4.032
18336	4.008
18337	4.008
18340	3.9840002
18342	4.008
18343	4.032
18344	4.032
18346	4.032
18347	3.9840002
99758	2.352
99759	2.16
99760	2.28
99761	2.208
99762	2.3040001
99763	2.184
99764	2.208
99765	2.376
99766	2.3040001
99767	2.736
99768	2.448
99769	2.16
99770	2.1360002
70653	4.8
70654	4.824
75426	4.752
70655	4.824
75428	4.848
80751	4.824
75431	4.848
80754	4.824
80755	4.896
80757	4.992
75432	4.824
75433	4.848
75435	4.776
70656	4.8
75436	4.776
75437	4.824
70657	4.8
75438	4.824
70658	4.776
75439	4.872
70659	4.824
70660	4.8
75440	4.848
75441	4.776
70661	4.8
70662	4.8
80759	4.848
80801	4.992
75442	4.872
80802	5.064
80804	5.04
70663	4.8
75446	4.8
80805	4.992
75447	4.824
75448	4.824
70665	4.896
75449	4.848
75450	4.8
75451	4.848
80807	4.992
70668	4.848
61941	4.248
53575	4.0559998
53576	4.032
53577	4.032
61942	4.248
61943	4.2720003
53578	4.008
53579	3.9840002
53580	4.0559998
53581	4.032
53582	4.0559998
53583	4.008
53585	4.0559998
61944	4.224
61949	4.248
53586	4.0559998
53587	4.08
61951	4.2720003
53588	4.008
53589	4.032
61953	4.2720003
61955	4.248
61956	4.248
61957	4.296
48226	4.008
48227	4.008
48228	4.008
48229	3.96
48230	3.9840002
48233	4.008
48234	4.008
48235	4.008
48236	3.9840002
48237	3.9840002
95564	3.96
95565	4.2
95567	4.152
95568	4.632
95569	4.488
95570	3.84
95571	4.488
95573	4.632
95585	4.92
95587	4.752
95589	4.7279997
95595	4.848
95601	5.16
95602	5.088
95603	5.088
95604	5.3519998
95605	5.16
95606	5.184
95607	5.2320004
95608	5.112
95610	5.088
95612	5.184
95614	5.088
95615	5.16
95616	5.184
95618	5.16
95619	5.088
95620	5.208
49805	3.768
49806	3.7440002
22827	4.32
49807	3.8639998
49808	3.7440002
22830	4.2720003
49812	3.888
22831	4.2720003
22832	4.368
22834	4.32
49814	3.768
49815	3.816
49816	3.7440002
49817	3.84
49818	3.816
22835	4.296
49819	3.816
49820	3.7919998
49821	3.888
22840	4.368
49822	3.7440002
49825	3.7440002
49826	3.768
22841	4.3919997
49827	3.768
22842	4.2720003
22843	4.32
49829	3.84
22844	4.2720003
22845	4.248
49831	3.816
49833	3.7440002
22846	4.3440003
49834	3.84
22847	4.296
49835	3.816
49836	3.7919998
44085	3.888
23359	4.512
23389	4.5360003
44086	3.888
23395	4.44
23398	4.512
23401	4.488
44087	3.888
23405	4.56
23407	4.512
23408	4.488
23409	4.44
23410	4.488
44089	4.032
23413	4.512
23414	4.512
23415	4.416
23416	4.4639997
44090	3.96
44092	3.96
44093	3.8639998
23417	4.488
23418	4.512
23420	4.5360003
44094	3.888
23421	4.512
23422	4.5360003
44095	3.96
23423	4.488
23426	4.368
44099	3.912
44101	3.96
23427	4.3440003
23430	4.488
44102	3.9840002
23432	4.488
06380	4.08
06382	4.104
06384	4.08
06385	4.128
06387	4.0559998
06389	4.08
06401	4.128
06403	4.08
06405	4.128
06409	4.08
06410	4.08
06412	4.104
06413	4.128
11575	4.2
11576	4.2
11577	4.2
11579	4.2
11580	4.176
11581	4.176
11590	4.2
11596	4.2
91502	5.448
85355	5.832
91504	5.52
85356	5.952
91505	5.472
85357	5.8079996
75201	4.896
75202	4.896
80513	4.584
70518	4.872
70519	4.872
80514	4.92
80515	4.488
75244	4.896
75246	4.896
80645	4.824
75247	4.92
80648	4.776
70601	4.824
80649	4.896
80650	4.8
80651	4.896
75248	4.968
70605	4.92
80652	4.92
75249	4.896
80653	4.896
75251	4.968
76135	4.968
76137	4.992
76140	5.016
12564	4.032
12565	3.936
12566	4.032
12567	4.008
12569	4.0559998
12570	4.032
12571	3.9840002
12572	4.0559998
12574	3.96
12575	4.0559998
12577	4.0559998
12578	4.0559998
12580	4.0559998
12581	4.032
12582	4.0559998
12583	3.9840002
12585	4.08
12586	4.032
12589	4.032
12590	4.0559998
12592	4.0559998
12594	4.032
12601	4.0559998
12603	4.0559998
12604	4.0559998
12701	4.008
12719	3.9840002
45416	4.2
45417	4.152
45418	4.176
45419	4.152
45420	4.152
45424	4.128
45426	4.152
45428	4.176
45429	4.152
45430	4.128
45431	4.128
45432	4.128
45433	4.128
45434	4.128
45439	4.104
45440	4.128
45449	4.104
45458	4.152
45459	4.152
45502	4.128
45503	4.152
45504	4.152
45506	4.152
45601	4.104
45614	4.152
45616	4.176
17266	4.08
17267	4.08
17268	4.152
17270	4.104
17271	4.032
17272	4.152
17301	4.128
17302	4.2
17304	4.128
17306	4.152
17307	4.176
17309	4.2
17311	4.152
17313	4.176
17314	4.2
17315	4.152
17316	4.128
17317	4.152
72110	4.6559997
84711	5.016
73544	5.184
72111	4.632
84712	5.04
73546	5.112
84713	5.112
73547	5.136
73548	5.064
73549	5.16
72112	4.6559997
84714	5.328
84715	5.136
84716	5.2799997
84718	5.2799997
72113	4.6080003
73550	5.208
73551	5.136
84719	5.16
73552	5.088
73553	5.112
84720	5.256
72114	4.632
72116	4.632
73554	5.16
73555	5.112
73556	5.184
03047	3.9840002
03048	4.008
03049	3.9840002
03051	3.96
03052	3.96
03053	4.008
80024	4.9440002
80025	4.5360003
80026	4.632
80027	4.5360003
80030	4.7279997
80031	4.7279997
80033	4.632
80045	4.968
80101	5.04
80102	5.016
80103	5.016
80104	4.992
80105	5.04
80106	5.04
80107	5.04
80108	4.992
80109	4.968
80110	4.704
80111	4.992
80112	4.992
80113	4.9440002
80116	5.016
80117	5.04
80118	4.896
80120	4.752
80121	4.9440002
80122	4.9440002
80123	4.68
80124	4.968
80125	4.68
80126	4.896
80127	4.6080003
78592	5.304
78593	5.2799997
78594	5.256
78595	5.3519998
78596	5.376
78597	5.256
78598	5.328
78602	4.992
78605	5.088
78606	5.088
78607	5.016
78608	5.064
78609	5.04
78610	5.04
78611	5.088
78612	4.968
18349	4.032
18350	3.9840002
18351	4.032
18352	4.032
18353	4.032
18354	4.008
18355	4.032
18356	4.032
18357	4.008
18360	4.008
18370	4.032
18371	4.008
18372	4.032
18403	3.8639998
18405	3.96
18407	3.912
18411	3.912
18413	3.888
18414	3.912
18415	3.912
18417	3.888
18419	3.912
18420	3.888
18421	3.912
18424	3.96
18425	3.96
18426	4.008
18427	3.96
18428	4.008
63088	4.368
63089	4.368
63090	4.368
63091	4.3919997
63101	4.3919997
63102	4.3919997
63103	4.416
63104	4.416
63105	4.3919997
63106	4.416
63107	4.416
63108	4.3919997
63109	4.368
63110	4.3919997
63111	4.32
63112	4.368
63113	4.3919997
63114	4.3440003
63115	4.3919997
63116	4.32
63117	4.3919997
63118	4.32
63119	4.3919997
99771	2.2319999
99772	2.112
99773	2.4
99774	2.424
99775	2.352
99776	2.064
99777	2.52
99778	1.9920001
99780	2.1360002
99781	2.184
99782	2.208
99783	2.16
99784	2.184
99785	1.9920001
75452	4.872
70669	4.848
80808	5.112
75453	4.872
80809	4.704
75454	4.896
70706	4.848
80810	5.112
80812	4.992
70710	4.968
70711	4.896
80813	4.968
70712	4.92
80814	4.9440002
70714	4.872
80815	5.016
70715	4.92
75455	4.776
70719	4.968
70721	5.016
80816	4.992
70722	4.848
75457	4.824
70723	4.9440002
70725	4.92
75459	4.896
80817	5.064
80818	5.064
80819	4.848
70726	4.872
53590	4.032
62001	4.368
53593	4.032
53594	4.008
53597	4.008
62002	4.3440003
53598	4.032
53599	4.0559998
53702	4.008
62006	4.3440003
62009	4.32
53703	3.96
62010	4.3440003
62011	4.32
62012	4.3440003
62013	4.368
62014	4.3440003
53704	4.0559998
62015	4.32
53705	4.0559998
53706	4.032
62016	4.32
62017	4.32
62018	4.3440003
48238	4.008
48239	4.008
48240	3.96
48242	4.008
48243	4.008
48301	3.96
48302	3.96
48304	3.96
48306	3.96
48307	3.96
48309	3.9840002
95621	5.088
95623	5.088
95624	5.16
95625	5.208
95626	5.16
95627	5.184
95628	5.136
95629	5.184
95630	5.112
95631	5.064
95632	5.16
95633	5.064
95634	5.112
95635	5.064
95636	5.256
95637	5.16
95638	5.16
95639	5.16
95640	5.112
95641	5.208
95642	5.16
95645	5.136
95646	5.3519998
95648	5.112
95650	5.064
95651	5.088
22849	4.32
22850	4.2720003
22851	4.32
49837	3.8639998
49838	3.816
22853	4.2720003
49839	3.768
49840	3.768
22901	4.368
49841	3.7919998
49847	3.84
49848	3.888
22902	4.3919997
22903	4.368
22904	4.368
49849	3.768
49852	3.84
22911	4.3440003
49853	3.7440002
22920	4.32
22922	4.368
22923	4.3440003
22931	4.3919997
43608	4.0559998
49854	3.768
22932	4.3440003
22935	4.296
22936	4.3440003
43609	4.032
23433	4.3919997
44103	3.96
44104	3.936
44105	3.936
44106	3.96
53211	4.0559998
61745	4.224
53212	4.0559998
61747	4.224
61748	4.2
61749	4.248
53213	4.0559998
61750	4.224
11598	4.176
11691	4.008
11692	4.104
11693	4.0559998
11694	4.152
11697	4.0559998
11701	4.152
11702	4.08
11703	4.176
11704	4.176
75203	4.896
70520	4.896
70523	4.92
70524	4.896
75204	4.896
80516	4.704
70525	4.9440002
75205	4.896
75206	4.896
80517	4.56
80520	4.896
75207	4.896
76148	4.968
76155	5.04
76164	4.968
76177	4.992
76179	5.04
76180	4.9440002
76182	4.992
76201	4.9440002
76205	4.9440002
76207	4.968
76208	4.9440002
76209	4.9440002
76210	4.9440002
76225	5.016
76226	4.968
76227	4.968
76228	5.04
76230	4.992
76233	4.92
76234	4.992
76238	4.968
76239	4.992
76240	4.9440002
76244	4.992
76245	4.848
76247	4.992
76248	4.992
76249	4.968
76250	4.9440002
76251	5.016
76252	4.9440002
12720	3.936
12721	4.032
12722	4.0559998
12723	3.912
12724	3.912
12725	3.888
12726	3.936
12729	4.0559998
12732	3.96
12733	4.008
12734	3.96
12736	3.936
12737	3.9840002
12738	3.9840002
12740	3.936
12741	3.888
12742	3.96
12743	3.9840002
12745	3.912
12746	4.032
12747	3.9840002
12748	3.912
12749	3.96
12750	3.936
12751	3.9840002
12752	3.936
12754	3.96
12758	3.912
12759	3.9840002
12760	3.888
45617	4.128
45618	4.2
45619	4.176
82633	4.4639997
82635	4.512
82636	4.56
82637	4.512
82638	4.6559997
82639	4.4639997
82640	4.4639997
82642	4.68
82643	4.488
82644	4.44
82646	4.584
82648	4.632
82649	4.7279997
82710	4.3440003
82711	4.296
82712	4.296
82714	4.3919997
82715	4.4639997
82716	4.32
82718	4.416
65745	4.584
65746	4.5360003
65747	4.488
65752	4.512
65753	4.512
65754	4.5360003
65755	4.5360003
65756	4.56
65757	4.512
65759	4.5360003
65760	4.5360003
65761	4.5360003
73557	4.9440002
84721	5.304
73559	5.064
84722	5.376
84723	5.064
84724	4.992
72117	4.6559997
73560	5.16
84725	5.4240003
88418	5.4
88419	5.3519998
88421	5.592
88422	5.472
74063	4.68
88424	5.472
88426	5.568
88427	5.616
88430	5.52
88431	5.616
88434	5.52
74066	4.704
74068	4.752
88435	5.616
88436	5.472
74070	4.68
74071	4.704
74072	4.632
74073	4.68
74074	4.776
74075	4.824
74078	4.776
74079	4.752
03054	3.9840002
03055	3.9840002
03057	3.9840002
03060	3.96
03062	3.9840002
03063	3.9840002
80128	4.68
80129	4.752
80130	4.9440002
80131	4.704
80132	4.9440002
80133	5.016
80134	4.968
80135	4.8
80136	5.016
80137	4.992
80138	5.016
80202	4.68
80203	4.92
80204	4.68
80205	4.896
80206	4.92
80207	4.92
80209	4.92
80210	4.92
80211	4.68
80212	4.6559997
80214	4.6559997
80215	4.632
80216	4.92
80218	4.92
80219	4.704
80220	4.9440002
80221	4.7279997
80222	4.92
80223	4.704
80224	4.9440002
80226	4.6559997
80227	4.6080003
80228	4.5360003
98286	3.4799998
83444	4.4639997
98288	3.504
83445	4.224
83446	4.224
98290	3.1200001
83448	4.296
83449	4.248
83450	4.488
83451	4.2720003
98292	3.2159998
98294	3.0
83452	4.128
83454	4.44
98295	3.1679997
83455	4.2
83460	4.3440003
98296	3.144
98297	3.4799998
83462	4.104
98303	3.4320002
83463	4.2720003
98304	3.336
98305	3.048
27819	4.6080003
27820	4.56
27821	4.584
27822	4.6080003
27823	4.56
27824	4.632
27825	4.6080003
27826	4.5360003
27827	4.6080003
27828	4.6080003
27829	4.584
27830	4.6559997
27831	4.5360003
27832	4.56
27834	4.56
27837	4.6080003
27839	4.56
27840	4.6080003
27841	4.56
27842	4.4639997
27843	4.584
27844	4.56
27845	4.5360003
27846	4.5360003
27847	4.512
27849	4.5360003
27850	4.5360003
27851	4.632
27852	4.584
18430	3.936
18431	3.936
18433	3.912
18434	3.8639998
18435	3.9840002
18436	3.9840002
18437	3.8639998
18438	3.9840002
18439	3.888
18441	3.888
18443	3.96
18444	3.96
18445	3.9840002
18446	3.912
18447	3.936
18451	4.008
18452	3.888
18453	3.936
18454	3.936
18455	3.888
18456	3.96
18457	3.96
18458	4.008
18459	3.96
18460	4.008
28007	4.632
28009	4.6559997
28012	4.6559997
28016	4.68
28017	4.68
28018	4.6559997
28019	4.6559997
28020	4.632
28021	4.6559997
28023	4.6559997
28025	4.632
28027	4.6559997
28031	4.6559997
28032	4.632
28033	4.6559997
28034	4.6559997
28036	4.632
28037	4.632
28039	4.6559997
28040	4.6559997
28043	4.6559997
28052	4.68
76541	5.04
76542	5.016
76543	5.016
76544	5.088
76548	4.992
76549	5.016
76550	5.112
76554	5.016
76556	4.9440002
76557	5.016
76559	5.016
76561	5.04
76565	5.136
76566	5.088
76567	4.968
76569	5.016
76570	5.016
76571	5.064
76573	5.04
76574	5.016
76577	5.016
76578	5.016
76579	5.016
76596	5.04
76597	5.016
76598	5.04
48310	3.9840002
48312	3.9840002
48313	3.9840002
48314	3.9840002
48315	4.008
48316	3.9840002
48317	3.9840002
48320	3.96
48322	3.96
48323	3.96
48324	3.936
48326	3.936
48327	3.96
48328	3.936
48329	3.936
48331	3.9840002
48334	3.9840002
48335	3.9840002
48336	3.9840002
95652	5.16
95653	5.184
95655	5.136
95658	5.064
95659	5.112
95660	5.184
95661	5.064
95662	5.088
95663	5.064
95664	5.088
95665	5.16
95666	5.208
95667	5.112
95668	5.136
95669	5.112
95670	5.136
95672	5.136
95673	5.16
95674	5.088
95675	5.16
95677	5.04
95678	5.088
95679	5.16
95680	5.184
61751	4.248
61752	4.224
53214	4.0559998
61753	4.2
61754	4.248
53215	4.104
61755	4.224
53216	4.08
61756	4.248
61759	4.224
61760	4.176
53217	4.032
53218	4.08
61761	4.224
53219	4.08
53220	4.0559998
53221	4.104
61764	4.152
61769	4.152
53222	4.0559998
61770	4.224
61771	4.176
61772	4.224
53223	4.032
61773	4.2
61774	4.224
61775	4.2
53224	4.008
61776	4.224
61777	4.224
53225	4.0559998
61778	4.248
53226	4.0559998
53227	4.0559998
61801	4.224
53228	4.0559998
53233	4.104
06414	4.08
11705	4.032
11706	4.2
11709	4.128
11710	4.176
11713	4.128
11714	4.2
11715	4.032
11716	4.176
11717	4.2
11718	4.2
17318	4.152
17319	4.0559998
17320	4.176
17321	4.2
17322	4.176
17324	4.152
17325	4.152
17327	4.176
17329	4.2
17331	4.128
17339	4.104
17340	4.176
17343	4.176
17344	4.176
17345	4.128
17347	4.152
17349	4.2
17350	4.152
17352	4.2
17353	4.2
74080	4.632
74081	4.7279997
74082	4.6559997
74083	4.6559997
74084	4.704
74085	4.7279997
74103	4.68
74104	4.68
74105	4.6559997
74106	4.68
74107	4.6559997
80229	4.896
80230	4.9440002
80231	4.968
80232	4.6559997
80233	4.9440002
80234	4.704
80235	4.6080003
80236	4.704
80237	4.968
80238	4.92
80239	4.968
80241	4.9440002
80246	4.92
80247	4.968
80249	4.968
80260	4.7279997
80264	4.92
80290	4.92
80293	4.92
80294	4.92
80301	4.512
80302	4.488
01451	4.008
01452	4.032
01453	4.008
01460	4.008
01462	4.008
01463	4.008
01464	4.008
01467	4.008
01468	4.008
01469	3.9840002
27853	4.56
27855	4.5360003
27856	4.584
27857	4.56
45169	4.2
45171	4.176
45172	4.152
45174	4.128
45176	4.2
45177	4.176
45202	4.152
45203	4.152
45204	4.152
45205	4.176
45206	4.152
45207	4.128
18461	3.888
18462	3.888
18463	3.9840002
18464	3.96
18465	3.888
18466	4.032
18469	3.912
18470	3.912
18471	3.912
18472	3.936
18473	3.96
18503	3.912
18504	3.96
18505	3.912
18507	3.888
18508	3.912
18509	3.912
18510	3.888
18512	3.888
18517	3.888
18518	3.912
18519	3.912
18602	3.96
18603	4.008
18610	4.008
18612	3.912
18614	3.912
18615	3.936
18616	3.912
18617	3.936
18618	3.912
18619	3.888
18621	3.936
28054	4.6559997
28056	4.68
28071	4.632
28072	4.632
28073	4.68
28075	4.6559997
28076	4.6559997
28077	4.6559997
28078	4.704
28079	4.68
28080	4.6559997
28081	4.632
28083	4.6080003
28086	4.68
28088	4.6559997
28089	4.6559997
28090	4.6559997
28091	4.68
28092	4.6080003
28097	4.6559997
28098	4.6559997
28101	4.632
28102	4.7279997
99786	2.424
99788	2.088
99789	2.4720001
99790	2.256
99791	2.4
99801	1.848
99820	2.256
99824	2.208
99825	2.1360002
99826	2.784
99827	2.544
99829	2.28
99830	2.256
99832	1.8959999
99833	2.208
99835	1.9920001
99836	2.3279998
99840	2.088
99841	2.112
99901	2.3279998
76599	5.04
76621	4.992
76622	5.016
76623	4.9440002
76624	4.992
76626	4.9440002
76627	5.016
76628	4.968
76629	4.968
76630	5.016
76631	4.968
76632	4.992
76633	4.992
76634	5.016
76635	4.968
76636	5.016
76637	5.04
76638	5.016
76639	4.968
76640	4.968
76641	4.968
76642	4.9440002
76643	5.016
62019	4.3440003
62021	4.3440003
62022	4.3440003
56177	4.104
56178	4.08
56180	4.0559998
56181	4.0559998
56183	4.0559998
56185	4.08
56186	4.08
56187	4.08
56201	3.96
56207	3.936
56208	3.96
56209	3.936
56210	3.936
56211	3.96
56212	3.9840002
56214	4.008
56215	3.96
56216	3.96
56218	4.008
56219	3.96
56220	4.032
56221	3.936
56222	3.9840002
56223	3.9840002
56224	4.032
48340	3.9840002
48341	3.96
48342	3.96
48346	3.96
48348	3.96
48350	3.936
48353	3.936
48356	3.936
48357	3.96
48359	3.936
48360	3.936
48362	3.936
48363	3.96
48367	3.96
48370	3.936
48371	3.936
22937	4.416
43610	4.0559998
22938	4.3919997
22939	4.416
22940	4.3919997
43611	4.008
49855	3.7440002
43612	4.08
22942	4.3919997
22943	4.32
22946	4.3919997
22947	4.3919997
22948	4.368
49858	3.888
47344	4.176
47345	4.152
47346	4.152
47348	4.104
11719	4.104
11720	4.2
11721	4.176
11722	4.176
11724	4.2
11725	4.2
70526	4.92
60611	4.008
35959	4.56
60612	4.104
35960	4.632
60613	4.0559998
35961	4.632
35962	4.6559997
35963	4.632
60614	4.104
35966	4.584
60615	4.032
35967	4.584
60616	4.008
35968	4.584
35971	4.6559997
35972	4.6559997
35973	4.6080003
35974	4.6559997
35975	4.6559997
35976	4.512
60617	4.0559998
35978	4.632
35979	4.584
35980	4.6559997
35981	4.584
35983	4.584
35984	4.584
76253	4.9440002
76255	4.992
76258	4.9440002
76259	4.968
76261	5.016
76262	4.968
76263	4.968
76264	4.824
76265	4.968
76266	4.968
76268	4.896
76270	5.016
76271	4.92
76272	4.92
76273	4.92
76301	5.064
76302	5.064
76305	5.04
76306	5.088
76308	5.088
43759	4.032
12762	3.9840002
12763	4.008
12764	3.96
12765	3.9840002
12766	3.936
12767	3.936
12768	3.912
12769	4.032
12770	4.008
12771	4.0559998
12775	3.9840002
12776	3.888
12777	4.008
12778	3.9840002
12779	4.008
12780	3.9840002
12781	4.032
12783	3.96
12784	3.9840002
12785	4.032
12786	3.96
12787	3.936
48896	3.936
39744	4.752
48897	3.96
39745	4.752
39746	4.7279997
48906	3.96
39747	4.7279997
39750	4.752
39751	4.7279997
39752	4.7279997
65762	4.512
65764	4.44
65766	4.56
65767	4.4639997
65768	4.512
65769	4.56
65770	4.512
65771	4.512
65772	4.56
65773	4.5360003
65774	4.4639997
65775	4.56
65777	4.56
65778	4.56
65779	4.44
65781	4.488
65783	4.4639997
66612	4.4639997
66614	4.44
66615	4.4639997
66616	4.44
66617	4.44
66618	4.4639997
66619	4.4639997
66621	4.4639997
66622	4.4639997
66701	4.512
66710	4.584
66711	4.512
66712	4.512
66713	4.5360003
66714	4.584
66716	4.512
66717	4.584
74108	4.68
74110	4.68
74112	4.68
74114	4.68
74115	4.6559997
74116	4.68
74117	4.632
03064	3.9840002
03070	3.9840002
45115	4.2
45118	4.2
45120	4.2
45121	4.224
45122	4.176
45123	4.152
45130	4.2
45131	4.224
45132	4.2
45133	4.176
80303	4.512
80304	4.512
80305	4.488
80310	4.488
80401	4.56
80403	4.6080003
80419	4.56
80420	4.824
80421	4.68
80422	4.6559997
80423	4.7279997
80424	4.848
80425	4.704
80426	4.7279997
80427	4.6080003
80428	4.5360003
80432	5.064
80433	4.7279997
80434	4.56
80435	4.92
80436	4.776
80438	4.8
80439	4.56
80440	5.016
80442	4.6559997
80443	4.872
80444	4.776
80446	4.68
80447	4.6559997
80448	4.752
80449	5.016
01473	4.008
01474	4.008
01475	3.9840002
01501	4.0559998
01503	4.0559998
01504	4.0559998
01505	4.0559998
45208	4.128
45209	4.128
45211	4.2
45212	4.152
45213	4.128
45214	4.152
45215	4.152
45216	4.152
18622	3.936
18623	3.8639998
18624	3.96
18625	3.912
18626	3.912
18628	3.936
